app_turned_on,app_users_fraction,rng_seed,study_name,iteration,predicted_relative_transmission_occupation,predicted_relative_transmission_random,predicted_test_result_wait,manual_trace_on,manual_trace_delay,manual_trace_n_workers_per_100k,predicted_lockdown_occupation_multiplier_primary_network,predicted_lockdown_occupation_multiplier_secondary_network,manual_trace_exclude_app_users
1,0.8,30,en_0.8_exclude_app_man_trace_numwork_30_3,3,,,,1.0,,30.0,,,1.0
1,0.8,40,en_0.8_exclude_app_man_trace_numwork_30_4,4,,,,1.0,,30.0,,,1.0
1,0.8,50,en_0.8_exclude_app_man_trace_numwork_30_5,5,,,,1.0,,30.0,,,1.0
1,0.8,60,en_0.8_exclude_app_man_trace_numwork_30_6,6,,,,1.0,,30.0,,,1.0
1,0.8,70,en_0.8_exclude_app_man_trace_numwork_30_7,7,,,,1.0,,30.0,,,1.0
1,0.8,80,en_0.8_exclude_app_man_trace_numwork_30_8,8,,,,1.0,,30.0,,,1.0
1,0.8,90,en_0.8_exclude_app_man_trace_numwork_30_9,9,,,,1.0,,30.0,,,1.0
1,0.8,0,en_0.8_exclude_app_man_trace_numwork_100_0,0,,,,1.0,,100.0,,,1.0
1,0.8,10,en_0.8_exclude_app_man_trace_numwork_100_1,1,,,,1.0,,100.0,,,1.0
1,0.8,20,en_0.8_exclude_app_man_trace_numwork_100_2,2,,,,1.0,,100.0,,,1.0
1,0.8,30,en_0.8_exclude_app_man_trace_numwork_100_3,3,,,,1.0,,100.0,,,1.0
1,0.8,40,en_0.8_exclude_app_man_trace_numwork_100_4,4,,,,1.0,,100.0,,,1.0
1,0.8,50,en_0.8_exclude_app_man_trace_numwork_100_5,5,,,,1.0,,100.0,,,1.0
1,0.8,60,en_0.8_exclude_app_man_trace_numwork_100_6,6,,,,1.0,,100.0,,,1.0
1,0.8,70,en_0.8_exclude_app_man_trace_numwork_100_7,7,,,,1.0,,100.0,,,1.0
1,0.8,80,en_0.8_exclude_app_man_trace_numwork_100_8,8,,,,1.0,,100.0,,,1.0
1,0.8,90,en_0.8_exclude_app_man_trace_numwork_100_9,9,,,,1.0,,100.0,,,1.0
